sender_epk_id,recipient_epk_id,amount,transferdt,bad_flag
EPK_000166,EPK_000259,67.22,,False
EPK_000289,EPK_000038,1883.16,2024-03-25 23:22:16.425131,False
EPK_000439,EPK_000053,300.97,2024-03-25 23:27:49.780112,False
EPK_000155,EPK_000473,377.66,2024-03-26 00:44:01.178311,False
EPK_000420,EPK_000160,1749.86,2024-03-26 01:07:37.601315,False
EPK_000006,EPK_000288,6960.29,,False
EPK_000195,EPK_000199,3325.09,2024-03-26 02:24:20.101004,False
EPK_000420,EPK_000275,2088.6,2024-03-26 03:01:17.383950,False
EPK_000055,EPK_000015,866.21,,False
EPK_000320,EPK_000404,151.31,2024-03-26 04:40:38.367793,False
EPK_000192,EPK_000172,1848.1,2024-03-26 06:20:41.840033,False
EPK_000046,EPK_000247,3218.26,2024-03-26 06:23:45.938831,False
EPK_000147,EPK_000382,449.16,2024-03-26 06:40:32.779585,False
EPK_000274,EPK_000217,632.99,2024-03-26 06:44:42.412721,False
EPK_000156,EPK_000086,5796.9,,False
EPK_000201,EPK_000081,608.68,2024-03-26 07:07:53.717329,False
EPK_000443,EPK_000061,730.81,,False
EPK_000401,EPK_000286,960.45,2024-03-26 08:29:20.619083,False
EPK_000475,EPK_000499,2976.0,,False
EPK_000418,EPK_000041,1702.74,2024-03-26 09:43:15.542340,False
EPK_000426,EPK_000011,1523.7,,False
EPK_000494,EPK_000320,10687.22,2024-03-26 10:59:10.725136,False
EPK_000478,EPK_000233,593.31,,False
EPK_000474,EPK_000328,263.54,2024-03-26 11:22:05.535375,False
EPK_000125,EPK_000130,5080.41,2024-03-26 11:31:25.346261,False
EPK_000394,EPK_000114,1550.6,2024-03-26 12:04:17.772720,False
EPK_000304,EPK_000217,453.11,2024-03-26 12:14:09.918530,False
EPK_000368,EPK_000136,639.19,2024-03-26 12:27:21.833861,False
EPK_000293,EPK_000105,162.24,2024-03-26 12:39:20.498974,False
EPK_000063,EPK_000178,1552.34,2024-03-26 12:57:57.170629,False
EPK_000324,EPK_000015,122.47,2024-03-26 13:11:51.629746,False
EPK_000391,EPK_000471,3050.44,2024-03-26 13:45:38.861289,False
EPK_000417,EPK_000241,500.9,,False
EPK_000175,EPK_000333,135.5,2024-03-26 15:05:30.577083,False
EPK_000115,EPK_000380,5686.63,,False
EPK_000439,EPK_000386,32357.19,2024-03-26 16:06:27.670127,False
EPK_000203,EPK_000225,2113.25,2024-03-26 16:11:23.729214,False
EPK_000485,EPK_000480,714.7,2024-03-26 16:42:11.098481,False
EPK_000320,EPK_000241,259.8,,False
EPK_000030,EPK_000407,1624.17,2024-03-26 17:54:41.194820,False
EPK_000387,EPK_000456,2850.07,2024-03-26 19:12:11.573579,False
EPK_000112,EPK_000140,1108.03,2024-03-26 19:42:28.493258,False
EPK_000364,EPK_000385,4201.33,2024-03-26 20:04:41.281406,False
EPK_000433,EPK_000198,10623.61,,False
EPK_000324,EPK_000111,165.75,2024-03-26 20:07:31.875767,False
EPK_000413,EPK_000126,1704.58,2024-03-26 20:20:38.424541,False
EPK_000375,EPK_000020,63.12,2024-03-26 20:45:46.251623,False
EPK_000343,EPK_000146,323.41,2024-03-26 21:18:30.634508,False
EPK_000442,EPK_000088,3228.57,,False
EPK_000066,EPK_000302,1022.28,2024-03-26 21:42:44.930032,False
EPK_000074,EPK_000405,97.87,2024-03-26 22:20:19.127800,False
EPK_000044,EPK_000202,5296.85,,False
EPK_000259,EPK_000416,485.49,2024-03-27 00:53:31.379682,False
EPK_000153,EPK_000415,3929.75,2024-03-27 01:15:02.630416,False
EPK_000154,EPK_000447,2366.16,2024-03-27 01:38:08.318375,False
EPK_000429,EPK_000084,314.29,2024-03-27 02:30:55.929417,False
EPK_000362,EPK_000166,4037.41,2024-03-27 02:52:29.684861,False
EPK_000447,EPK_000383,1768.57,2024-03-27 03:12:27.185292,False
EPK_000474,EPK_000467,1425.92,2024-03-27 04:50:25.671776,False
EPK_000233,EPK_000071,543.36,2024-03-27 05:08:52.422412,False
EPK_000050,EPK_000297,209.75,2024-03-27 05:30:07.553518,False
EPK_000305,EPK_000484,585.22,2024-03-27 05:33:21.588291,False
EPK_000261,EPK_000008,566.42,2024-03-27 05:37:13.494114,False
EPK_000314,EPK_000280,3934.06,2024-03-27 06:35:22.235646,False
EPK_000124,EPK_000472,92.44,2024-03-27 06:40:23.824268,False
EPK_000398,EPK_000480,9957.41,2024-03-27 07:54:58.274298,False
EPK_000244,EPK_000257,10811.8,2024-03-27 08:46:23.368835,False
EPK_000029,EPK_000274,419.26,2024-03-27 08:57:58.724862,False
EPK_000425,EPK_000237,8976.46,,False
EPK_000484,EPK_000019,242.65,2024-03-27 09:40:04.680551,False
EPK_000121,EPK_000489,5947.27,2024-03-27 10:06:36.015855,False
EPK_000124,EPK_000232,320.7,,False
EPK_000036,EPK_000489,5167.56,2024-03-27 11:13:02.219049,False
EPK_000169,EPK_000220,126.96,2024-03-27 12:37:32.587365,False
EPK_000123,EPK_000325,5565.15,2024-03-27 12:42:11.452047,False
EPK_000356,EPK_000016,7576.99,,False
EPK_000034,EPK_000379,120.98,2024-03-27 13:08:44.078101,False
EPK_000086,EPK_000088,15304.3,2024-03-27 13:14:32.939834,False
EPK_000133,EPK_000485,5053.04,2024-03-27 13:30:56.800616,False
EPK_000195,EPK_000420,54.76,,False
EPK_000273,EPK_000349,525.87,2024-03-27 13:59:44.434065,False
EPK_000200,EPK_000083,5199.94,,False
EPK_000368,EPK_000386,3244.34,2024-03-27 14:26:54.301084,False
EPK_000284,EPK_000086,1296.83,2024-03-27 14:37:27.615325,False
EPK_000076,EPK_000306,4411.4,2024-03-27 14:51:06.832099,False
EPK_000058,EPK_000337,295.58,2024-03-27 16:00:18.636775,False
EPK_000430,EPK_000153,1177.38,2024-03-27 16:39:59.204347,False
EPK_000125,EPK_000439,308.47,2024-03-27 17:30:24.162602,False
EPK_000499,EPK_000227,1342.4,2024-03-27 18:13:49.622869,False
EPK_000400,EPK_000447,4922.38,2024-03-27 18:38:49.996212,False
EPK_000108,EPK_000263,3541.62,2024-03-27 18:44:07.477333,False
EPK_000223,EPK_000464,1532.01,2024-03-27 19:30:02.586501,False
EPK_000495,EPK_000222,4839.37,,False
EPK_000277,EPK_000420,5609.78,2024-03-27 19:47:10.170407,False
EPK_000067,EPK_000492,16252.21,2024-03-27 19:53:09.051059,False
EPK_000068,EPK_000120,6318.28,2024-03-27 20:05:28.688140,False
EPK_000164,EPK_000480,2935.5,2024-03-27 20:23:31.046777,False
EPK_000488,EPK_000410,4452.13,2024-03-27 20:45:42.253976,False
EPK_000304,EPK_000172,1580.25,,False
EPK_000396,EPK_000003,720.59,2024-03-27 22:34:00.835303,False
EPK_000161,EPK_000341,4029.56,2024-03-27 22:43:08.600712,False
EPK_000364,EPK_000127,3414.16,,False
EPK_000341,EPK_000473,1699.23,,False
EPK_000308,EPK_000479,819.02,2024-03-28 00:10:41.193863,False
EPK_000378,EPK_000471,753.64,2024-03-28 00:12:27.956474,False
EPK_000342,EPK_000109,594.03,2024-03-28 00:21:16.762241,False
EPK_000434,EPK_000354,7212.43,2024-03-28 01:06:22.982930,False
EPK_000386,EPK_000036,6423.0,2024-03-28 01:46:21.084478,False
EPK_000041,EPK_000479,6022.47,2024-03-28 02:33:20.054240,False
EPK_000353,EPK_000070,226.38,2024-03-28 03:02:03.323685,False
EPK_000415,EPK_000288,639.74,,False
EPK_000108,EPK_000030,745.39,2024-03-28 03:13:58.564194,False
EPK_000050,EPK_000438,441.77,2024-03-28 03:43:48.653555,False
EPK_000249,EPK_000380,17923.94,,False
EPK_000496,EPK_000267,1999.59,2024-03-28 05:07:44.907355,False
EPK_000340,EPK_000010,1795.28,2024-03-28 05:12:09.626278,False
EPK_000429,EPK_000343,545.18,2024-03-28 05:13:39.486729,False
EPK_000382,EPK_000327,3996.36,2024-03-28 05:47:14.078880,False
EPK_000491,EPK_000031,29357.55,2024-03-28 06:08:07.887715,False
EPK_000020,EPK_000056,1238.22,2024-03-28 07:00:25.689247,False
EPK_000299,EPK_000165,772.57,,False
EPK_000138,EPK_000187,957.31,2024-03-28 08:03:04.401638,False
EPK_000358,EPK_000341,676.49,2024-03-28 08:09:50.614613,False
EPK_000323,EPK_000481,1091.93,2024-03-28 08:45:52.584717,False
EPK_000498,EPK_000018,438.25,,False
EPK_000384,EPK_000115,290.09,2024-03-28 09:32:38.392188,False
EPK_000091,EPK_000467,1062.25,2024-03-28 09:35:58.216346,False
EPK_000446,EPK_000183,1238.49,,False
EPK_000279,EPK_000269,728.02,2024-03-28 10:33:30.927879,False
EPK_000124,EPK_000032,9754.34,2024-03-28 11:07:45.313482,False
EPK_000482,EPK_000009,2045.17,2024-03-28 11:26:25.224862,False
EPK_000396,EPK_000079,3339.87,2024-03-28 12:08:58.409239,False
EPK_000110,EPK_000191,3475.64,,False
EPK_000353,EPK_000319,1283.02,,False
EPK_000138,EPK_000189,1522.3,2024-03-28 14:02:52.153743,False
EPK_000483,EPK_000067,301.8,2024-03-28 14:05:36.203880,False
EPK_000434,EPK_000474,2933.57,2024-03-28 15:08:51.163865,False
EPK_000272,EPK_000347,665.16,2024-03-28 15:18:31.277802,False
EPK_000098,EPK_000124,420.05,2024-03-28 15:41:29.972981,False
EPK_000251,EPK_000426,7730.66,2024-03-28 16:20:34.975617,False
EPK_000337,EPK_000335,148.66,2024-03-28 16:36:41.844953,False
EPK_000103,EPK_000058,14452.37,,False
EPK_000213,EPK_000435,12834.55,,False
EPK_000248,EPK_000096,785.75,2024-03-28 19:17:14.504033,False
EPK_000151,EPK_000495,15959.33,2024-03-28 19:20:02.617838,False
EPK_000249,EPK_000274,289.31,2024-03-28 19:23:53.721394,False
EPK_000274,EPK_000148,4871.38,2024-03-28 19:46:57.763188,False
EPK_000164,EPK_000277,1124.62,,False
EPK_000486,EPK_000264,73.0,2024-03-28 20:31:36.379413,False
EPK_000340,EPK_000008,425.59,2024-03-28 20:52:51.245375,False
EPK_000007,EPK_000456,844.08,,False
EPK_000283,EPK_000282,3528.08,,False
EPK_000004,EPK_000272,536.13,2024-03-28 21:35:19.901669,False
EPK_000144,EPK_000427,727.99,2024-03-28 21:56:30.546469,False
EPK_000100,EPK_000300,2468.77,,False
EPK_000163,EPK_000007,2280.49,2024-03-28 23:30:15.581338,False
EPK_000373,EPK_000207,955.67,,False
EPK_000146,EPK_000401,696.27,2024-03-29 00:49:34.757782,False
EPK_000063,EPK_000124,4487.09,2024-03-29 01:02:15.920998,False
EPK_000090,EPK_000122,690.42,2024-03-29 01:09:21.389061,False
EPK_000116,EPK_000032,184.18,2024-03-29 01:21:28.075904,False
EPK_000353,EPK_000000,606.92,,False
EPK_000266,EPK_000203,2490.47,2024-03-29 02:17:55.456221,False
EPK_000309,EPK_000005,876.61,2024-03-29 02:19:14.245981,False
EPK_000172,EPK_000296,515.87,2024-03-29 02:20:47.908496,False
EPK_000046,EPK_000438,166.97,2024-03-29 02:41:38.812262,False
EPK_000139,EPK_000004,883.68,2024-03-29 03:23:48.343923,False
EPK_000245,EPK_000442,1543.59,2024-03-29 03:45:39.304145,False
EPK_000148,EPK_000079,242.0,2024-03-29 04:45:16.320518,False
EPK_000245,EPK_000273,825.57,2024-03-29 05:01:15.266802,False
EPK_000394,EPK_000176,212.55,2024-03-29 06:11:17.022298,False
EPK_000486,EPK_000337,904.0,,False
EPK_000475,EPK_000320,14592.21,2024-03-29 07:11:02.757363,False
EPK_000004,EPK_000338,1418.8,,False
EPK_000464,EPK_000437,102.27,2024-03-29 08:00:59.121834,False
EPK_000183,EPK_000444,1802.08,2024-03-29 08:17:07.291047,False
EPK_000019,EPK_000135,7845.7,2024-03-29 08:34:35.618302,False
EPK_000424,EPK_000386,137.54,2024-03-29 09:23:18.304554,False
EPK_000045,EPK_000024,228.55,,False
EPK_000011,EPK_000324,1615.7,2024-03-29 11:43:56.365343,False
EPK_000069,EPK_000182,962.3,2024-03-29 12:10:52.216175,False
EPK_000016,EPK_000167,6746.33,2024-03-29 12:37:10.452610,False
EPK_000370,EPK_000466,836.35,2024-03-29 13:39:15.164325,False
EPK_000146,EPK_000337,3782.62,2024-03-29 13:53:38.109083,False
EPK_000153,EPK_000177,10852.55,,False
EPK_000303,EPK_000372,298.45,2024-03-29 14:58:28.206137,False
EPK_000107,EPK_000094,3366.09,2024-03-29 15:00:35.745256,False
EPK_000235,EPK_000032,601.07,,False
EPK_000307,EPK_000110,39.53,2024-03-29 16:11:44.119716,False
EPK_000351,EPK_000145,2240.75,2024-03-29 17:27:50.178136,False
EPK_000069,EPK_000380,2695.02,2024-03-29 17:33:33.021836,False
EPK_000182,EPK_000440,107.35,,False
EPK_000249,EPK_000230,555.08,2024-03-29 17:38:47.221243,False
EPK_000227,EPK_000271,430.73,,False
EPK_000101,EPK_000335,3695.91,2024-03-29 18:35:52.888450,False
EPK_000074,EPK_000494,107.36,2024-03-29 18:57:49.305186,False
EPK_000416,EPK_000037,1287.09,2024-03-29 19:05:11.631243,False
EPK_000445,EPK_000424,32.8,2024-03-29 19:26:42.521986,False
EPK_000215,EPK_000134,1937.71,,False
EPK_000406,EPK_000333,1323.05,2024-03-29 21:06:32.726835,False
EPK_000398,EPK_000234,509.57,2024-03-29 21:31:10.731158,False
EPK_000410,EPK_000436,9343.59,2024-03-29 21:46:03.622192,False
EPK_000202,EPK_000318,21.44,2024-03-29 21:53:47.807468,False
EPK_000191,EPK_000367,1067.17,2024-03-29 22:11:47.603882,False
EPK_000248,EPK_000344,6610.39,2024-03-29 22:16:31.720448,False
EPK_000498,EPK_000159,1330.37,2024-03-29 22:17:40.875859,False
EPK_000241,EPK_000037,8510.87,2024-03-29 22:25:28.474284,False
EPK_000464,EPK_000149,557.88,2024-03-29 22:31:21.797157,False
EPK_000178,EPK_000399,853.43,2024-03-29 23:20:21.325090,False
EPK_000436,EPK_000307,6973.59,2024-03-29 23:33:04.097995,False
EPK_000461,EPK_000028,4195.76,2024-03-29 23:59:03.111467,False
EPK_000218,EPK_000143,40089.91,2024-03-30 00:03:40.219677,False
EPK_000081,EPK_000075,1279.5,2024-03-30 00:32:56.649504,False
EPK_000091,EPK_000144,1480.85,2024-03-30 00:37:47.039549,False
EPK_000434,EPK_000228,548.89,2024-03-30 00:38:14.402894,False
EPK_000174,EPK_000063,807.48,2024-03-30 01:37:31.758939,False
EPK_000238,EPK_000346,5525.33,2024-03-30 01:58:34.556640,False
EPK_000259,EPK_000344,1096.2,2024-03-30 02:05:01.362522,False
EPK_000390,EPK_000268,326.71,2024-03-30 02:05:24.891500,False
EPK_000364,EPK_000327,623.86,,False
EPK_000162,EPK_000183,957.67,,False
EPK_000047,EPK_000260,360.05,2024-03-30 03:59:09.432401,False
EPK_000328,EPK_000267,551.73,2024-03-30 04:55:58.557346,False
EPK_000327,EPK_000168,244.77,,False
EPK_000115,EPK_000258,581.78,2024-03-30 05:48:11.950096,False
EPK_000428,EPK_000226,6306.36,,False
EPK_000336,EPK_000032,1179.19,,False
EPK_000336,EPK_000376,44001.5,2024-03-30 06:22:20.618879,False
EPK_000368,EPK_000213,348.7,2024-03-30 07:15:23.387763,False
EPK_000224,EPK_000049,2271.6,2024-03-30 07:18:41.317003,False
EPK_000351,EPK_000439,1530.44,,False
EPK_000327,EPK_000491,2909.28,2024-03-30 08:17:21.275577,False
EPK_000146,EPK_000392,441.82,2024-03-30 08:25:24.745609,False
EPK_000062,EPK_000488,631.0,2024-03-30 08:45:36.496381,False
EPK_000293,EPK_000209,2020.06,2024-03-30 09:01:04.964397,False
EPK_000322,EPK_000433,514.4,2024-03-30 09:34:11.014156,False
EPK_000442,EPK_000028,76.69,,False
EPK_000324,EPK_000038,7829.68,,True
EPK_000012,EPK_000346,4155.31,,False
EPK_000430,EPK_000099,586.57,2024-03-30 11:41:16.900589,False
EPK_000493,EPK_000172,1521.54,2024-03-30 12:23:23.266287,False
EPK_000188,EPK_000016,4965.38,2024-03-30 12:56:10.723746,False
EPK_000286,EPK_000055,8236.51,2024-03-30 13:33:58.691791,False
EPK_000207,EPK_000225,1282.27,2024-03-30 13:38:16.846545,False
EPK_000113,EPK_000045,455.76,,False
EPK_000479,EPK_000066,9861.59,,False
EPK_000021,EPK_000196,1264.05,2024-03-30 15:11:10.161632,False
EPK_000348,EPK_000141,879.37,2024-03-30 15:23:37.276902,False
EPK_000213,EPK_000322,1627.53,2024-03-30 15:32:50.211555,False
EPK_000170,EPK_000022,6198.67,,False
EPK_000322,EPK_000486,1034.63,2024-03-30 17:08:37.557555,False
EPK_000053,EPK_000093,4812.63,2024-03-30 17:51:59.925602,False
EPK_000393,EPK_000241,802.06,,False
EPK_000297,EPK_000236,2734.17,,False
EPK_000319,EPK_000444,264.51,2024-03-30 19:14:04.490263,False
EPK_000125,EPK_000406,5455.69,2024-03-30 19:20:48.711336,False
EPK_000276,EPK_000410,397.8,2024-03-30 19:29:16.575435,False
EPK_000463,EPK_000053,2184.04,2024-03-30 19:35:55.884068,False
EPK_000203,EPK_000137,117.94,2024-03-30 19:49:27.954090,False
EPK_000193,EPK_000472,1138.22,2024-03-30 21:09:40.708607,False
EPK_000168,EPK_000332,1454.16,2024-03-30 21:53:21.293277,False
EPK_000151,EPK_000271,394.65,2024-03-30 22:17:03.962824,False
EPK_000034,EPK_000040,930.14,2024-03-30 23:03:32.832437,False
EPK_000183,EPK_000097,1624.82,,False
EPK_000285,EPK_000182,2552.69,2024-03-30 23:12:38.101765,False
EPK_000056,EPK_000127,1274.38,,False
EPK_000221,EPK_000228,8092.28,2024-03-31 02:07:13.777904,False
EPK_000302,EPK_000316,6231.63,2024-03-31 02:23:41.410151,False
EPK_000162,EPK_000085,1047.4,,False
EPK_000018,EPK_000255,149.08,,False
EPK_000369,EPK_000208,528.15,,False
EPK_000263,EPK_000214,38.72,2024-03-31 04:47:51.986777,False
EPK_000281,EPK_000373,833.23,2024-03-31 05:02:24.696822,False
EPK_000112,EPK_000099,8978.88,2024-03-31 07:09:48.756586,False
EPK_000487,EPK_000048,3592.17,2024-03-31 07:34:43.761163,False
EPK_000326,EPK_000200,1242.98,,False
EPK_000029,EPK_000435,368.27,,False
EPK_000134,EPK_000257,1317.45,2024-03-31 11:13:15.402699,False
EPK_000066,EPK_000479,26818.34,2024-03-31 12:33:05.427819,False
EPK_000064,EPK_000375,10214.34,2024-03-31 12:35:52.425272,False
EPK_000291,EPK_000177,875.29,2024-03-31 12:38:22.392814,False
EPK_000024,EPK_000244,118.76,,False
EPK_000036,EPK_000122,30095.91,2024-03-31 13:36:53.886550,False
EPK_000000,EPK_000341,367.51,2024-03-31 13:44:24.625336,False
EPK_000398,EPK_000170,2428.7,2024-03-31 13:46:11.857062,False
EPK_000036,EPK_000332,105.84,,False
EPK_000140,EPK_000135,675.45,2024-03-31 13:56:52.985219,False
EPK_000231,EPK_000058,105.2,2024-03-31 15:33:58.599054,False
EPK_000135,EPK_000192,191.94,2024-03-31 15:41:47.859877,False
EPK_000388,EPK_000464,273.94,2024-03-31 15:48:05.555650,False
EPK_000187,EPK_000267,2242.86,,False
EPK_000127,EPK_000259,949.43,2024-03-31 16:28:50.368637,False
EPK_000200,EPK_000372,64112.12,2024-03-31 17:24:57.253256,False
EPK_000126,EPK_000460,6007.09,2024-03-31 18:05:43.273732,False
EPK_000256,EPK_000094,6205.78,,False
EPK_000163,EPK_000124,2334.38,2024-03-31 18:28:54.782185,False
EPK_000034,EPK_000040,1659.18,,False
EPK_000193,EPK_000378,6526.24,2024-03-31 19:09:17.939784,False
EPK_000190,EPK_000253,30.82,2024-03-31 19:20:07.976724,False
EPK_000103,EPK_000006,431.25,,False
EPK_000022,EPK_000470,142.49,2024-03-31 19:55:42.925310,False
EPK_000264,EPK_000215,64.95,,False
EPK_000289,EPK_000068,346.18,2024-03-31 20:09:38.943353,False
EPK_000429,EPK_000068,196.04,,False
EPK_000461,EPK_000080,6576.74,2024-03-31 21:04:49.523264,False
EPK_000383,EPK_000029,1258.21,2024-03-31 22:03:49.211501,False
EPK_000259,EPK_000072,53.79,,False
EPK_000413,EPK_000261,1756.47,2024-03-31 23:46:53.030706,False
EPK_000478,EPK_000088,240.26,2024-04-01 00:20:22.231881,False
EPK_000357,EPK_000402,1204.05,2024-04-01 00:21:07.110172,False
EPK_000074,EPK_000207,1979.47,2024-04-01 01:07:42.574922,False
EPK_000354,EPK_000212,355.77,2024-04-01 01:34:36.187051,False
EPK_000071,EPK_000321,1519.35,2024-04-01 01:45:46.471131,False
EPK_000258,EPK_000265,2004.42,2024-04-01 01:54:33.803116,False
EPK_000397,EPK_000399,857.13,2024-04-01 02:02:19.772236,False
EPK_000187,EPK_000292,372.62,2024-04-01 02:09:11.209728,False
EPK_000460,EPK_000206,1101.81,,False
EPK_000172,EPK_000332,889.6,2024-04-01 02:46:58.820092,False
EPK_000479,EPK_000076,1763.02,,False
EPK_000289,EPK_000287,738.29,2024-04-01 03:22:20.346206,False
EPK_000044,EPK_000492,183.46,2024-04-01 03:40:21.062352,False
EPK_000060,EPK_000046,851.06,2024-04-01 04:11:05.754440,False
EPK_000082,EPK_000109,1790.08,2024-04-01 04:15:10.374053,False
EPK_000122,EPK_000199,1447.66,2024-04-01 04:21:18.626628,False
EPK_000357,EPK_000426,928.54,2024-04-01 04:27:41.059305,False
EPK_000015,EPK_000209,528.52,2024-04-01 04:40:07.532856,False
EPK_000065,EPK_000375,489.06,2024-04-01 05:02:10.954568,False
EPK_000423,EPK_000419,571.46,2024-04-01 05:42:34.712096,False
EPK_000144,EPK_000153,5509.56,,False
EPK_000374,EPK_000009,264.6,2024-04-01 06:08:00.474656,False
EPK_000161,EPK_000414,1257.0,2024-04-01 06:26:39.438488,False
EPK_000233,EPK_000352,166.17,2024-04-01 06:31:19.834219,False
EPK_000379,EPK_000156,3453.34,2024-04-01 06:51:47.092037,False
EPK_000143,EPK_000260,490.68,2024-04-01 07:06:15.022021,False
EPK_000357,EPK_000076,317.85,2024-04-01 07:09:14.839531,False
EPK_000187,EPK_000256,1515.0,2024-04-01 08:20:53.917156,False
EPK_000321,EPK_000470,27.35,2024-04-01 08:50:30.446115,False
EPK_000449,EPK_000487,156.14,,False
EPK_000473,EPK_000130,1884.4,2024-04-01 10:25:47.135814,False
EPK_000012,EPK_000066,5023.64,2024-04-01 11:02:09.690983,False
EPK_000183,EPK_000454,2156.85,2024-04-01 11:11:39.858993,False
EPK_000110,EPK_000227,1351.74,2024-04-01 11:34:02.930682,False
EPK_000414,EPK_000162,40764.88,2024-04-01 12:07:20.493763,False
EPK_000289,EPK_000014,2291.82,2024-04-01 12:22:21.476792,False
EPK_000294,EPK_000231,228.89,2024-04-01 13:23:47.981171,False
EPK_000450,EPK_000194,5099.98,2024-04-01 13:36:40.959183,False
EPK_000391,EPK_000348,419.24,,False
EPK_000214,EPK_000029,379.04,,False
EPK_000461,EPK_000358,138.19,,False
EPK_000119,EPK_000337,591.63,2024-04-01 14:56:44.952446,False
EPK_000381,EPK_000330,173.43,2024-04-01 15:44:07.708877,False
EPK_000054,EPK_000426,2530.41,,False
EPK_000026,EPK_000496,908.57,,False
EPK_000117,EPK_000315,142.39,2024-04-01 16:30:50.218057,False
EPK_000220,EPK_000485,971.11,,False
EPK_000230,EPK_000295,4869.5,,False
EPK_000052,EPK_000448,12498.85,2024-04-01 17:48:46.972853,False
EPK_000294,EPK_000412,74.86,2024-04-01 18:56:43.987292,False
EPK_000320,EPK_000329,341.2,,False
EPK_000400,EPK_000219,158.53,2024-04-01 19:15:16.770627,False
EPK_000232,EPK_000376,1863.71,2024-04-01 19:31:36.482556,False
EPK_000157,EPK_000478,132.51,,False
EPK_000436,EPK_000146,5371.45,,False
EPK_000268,EPK_000258,6671.1,,False
EPK_000020,EPK_000291,3741.26,2024-04-01 20:43:33.558464,False
EPK_000402,EPK_000298,373.93,,False
EPK_000052,EPK_000142,410.97,2024-04-01 21:46:14.999893,False
EPK_000274,EPK_000480,552.82,2024-04-01 22:55:09.166664,False
EPK_000312,EPK_000424,5753.78,,False
EPK_000280,EPK_000234,85.88,2024-04-02 02:04:58.714012,False
EPK_000213,EPK_000114,1957.04,2024-04-02 02:38:35.563689,False
EPK_000030,EPK_000364,270.38,2024-04-02 02:51:14.665516,False
EPK_000336,EPK_000089,584.57,2024-04-02 03:39:33.437496,False
EPK_000182,EPK_000207,3308.38,2024-04-02 03:40:49.145730,False
EPK_000022,EPK_000163,112.94,2024-04-02 03:49:48.639375,False
EPK_000031,EPK_000480,722.99,2024-04-02 04:52:28.381809,False
EPK_000445,EPK_000083,903.92,2024-04-02 04:59:40.629444,False
EPK_000073,EPK_000076,1036.82,2024-04-02 05:25:31.750948,False
EPK_000009,EPK_000160,939.39,2024-04-02 06:04:47.620928,False
EPK_000483,EPK_000004,2527.5,2024-04-02 06:23:46.019691,False
EPK_000455,EPK_000484,556.69,2024-04-02 07:19:10.269503,False
EPK_000053,EPK_000077,1897.04,2024-04-02 07:26:06.243524,False
EPK_000051,EPK_000090,1798.59,2024-04-02 08:54:57.298887,False
EPK_000147,EPK_000086,1684.3,,False
EPK_000159,EPK_000269,2420.57,2024-04-02 09:27:17.287518,False
EPK_000369,EPK_000103,1674.25,2024-04-02 10:20:40.171102,False
EPK_000013,EPK_000451,958.62,,False
EPK_000177,EPK_000486,163.46,2024-04-02 10:39:25.335751,False
EPK_000411,EPK_000499,8398.26,2024-04-02 11:48:06.893999,False
EPK_000365,EPK_000338,13931.93,2024-04-02 12:28:03.950440,False
EPK_000499,EPK_000174,639.63,2024-04-02 12:40:25.605934,False
EPK_000052,EPK_000053,2174.63,,False
EPK_000407,EPK_000387,482.31,,False
EPK_000334,EPK_000477,372.29,2024-04-02 13:58:08.865309,False
EPK_000021,EPK_000210,1191.51,,False
EPK_000029,EPK_000094,73952.9,2024-04-02 14:19:53.720354,False
EPK_000190,EPK_000222,12004.3,,False
EPK_000259,EPK_000008,9588.31,2024-04-02 14:59:25.426801,False
EPK_000204,EPK_000052,2387.87,2024-04-02 15:14:43.144568,False
EPK_000058,EPK_000076,276.92,2024-04-02 15:33:56.100646,False
EPK_000470,EPK_000205,5193.81,2024-04-02 16:05:47.424643,False
EPK_000263,EPK_000315,15.44,2024-04-02 16:06:32.393092,False
EPK_000465,EPK_000301,1971.03,2024-04-02 16:55:13.449218,False
EPK_000011,EPK_000309,5692.0,2024-04-02 17:01:07.795414,False
EPK_000118,EPK_000329,1376.4,2024-04-02 17:22:30.339304,False
EPK_000414,EPK_000111,13214.35,2024-04-02 18:04:58.687293,True
EPK_000461,EPK_000350,129.18,2024-04-02 19:24:10.472958,False
EPK_000289,EPK_000164,12101.0,2024-04-02 19:24:24.415355,False
EPK_000337,EPK_000278,865.61,,False
EPK_000247,EPK_000026,9664.11,2024-04-02 19:31:07.031402,False
EPK_000353,EPK_000069,5065.94,2024-04-02 19:39:23.824238,False
EPK_000126,EPK_000217,10626.5,2024-04-02 19:40:05.378301,False
EPK_000074,EPK_000449,4737.18,2024-04-02 20:53:08.689865,False
EPK_000360,EPK_000364,3096.11,2024-04-02 21:21:56.123689,False
EPK_000203,EPK_000188,8512.11,2024-04-02 21:22:39.128476,False
EPK_000048,EPK_000332,1191.8,2024-04-02 21:58:45.181575,False
EPK_000078,EPK_000434,2706.77,2024-04-02 23:37:40.895492,False
EPK_000440,EPK_000305,1090.7,,False
EPK_000478,EPK_000123,392.0,2024-04-03 00:23:53.122780,False
EPK_000240,EPK_000018,2417.33,2024-04-03 00:45:30.256520,False
EPK_000348,EPK_000256,1473.09,,False
EPK_000153,EPK_000295,7226.15,,False
EPK_000273,EPK_000415,821.9,,False
EPK_000095,EPK_000021,350.36,2024-04-03 03:13:14.185747,False
